DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	3.00173	300	1	2	1	12	1	1	0	6426	28	0	34.5556 	0	0
DL	3.00179	300	1	3	1	1	1	1	0	20	0	0	34.5574	0	0
UL	3.00198	300	1	3	2	11	1	1	0	5892	28	0	34.5665 	0	0
UL	3.00223	300	2	0	1	12	1	1	0	6426	28	0	34.4737 	0	0
UL	3.00248	300	2	1	1	12	1	1	0	6426	28	0	34.5107 	0	0
UL	3.00273	300	2	2	1	12	1	1	0	6426	28	0	34.4699 	0	0
UL	3.00298	300	2	3	1	12	1	1	0	6426	28	0	34.6939 	0	0
UL	3.00323	300	3	0	1	12	1	1	0	6426	28	0	34.6762 	0	0
UL	3.00348	300	3	1	1	12	1	1	0	6426	28	0	34.6096 	0	0
UL	3.00373	300	3	2	1	12	1	1	0	6426	28	0	34.7569 	0	0
UL	3.00398	300	3	3	1	12	1	1	0	6426	28	0	34.9895 	0	0
UL	3.00423	300	4	0	1	12	1	1	0	6426	28	0	34.6289 	0	0
UL	3.00448	300	4	1	1	12	1	1	0	6426	28	0	34.4155 	0	0
UL	3.00473	300	4	2	1	12	1	1	0	6426	28	0	34.5615 	0	0
UL	3.00498	300	4	3	1	12	1	1	0	6426	28	0	34.5149 	0	0
UL	3.00523	300	5	0	1	12	1	1	0	6426	28	0	34.5309 	0	0
UL	3.00548	300	5	1	1	12	1	1	0	6426	28	0	34.6098 	0	0
UL	3.00573	300	5	2	1	12	1	1	0	6426	28	0	34.2828 	0	0
UL	3.00598	300	5	3	1	12	1	1	0	6426	28	0	34.1904 	0	0
UL	3.00623	300	6	0	1	12	1	1	0	6426	28	0	34.2272 	0	0
UL	3.00648	300	6	1	1	12	1	1	0	6426	28	0	33.9878 	0	0
UL	3.00673	300	6	2	1	12	1	1	0	6426	28	0	33.5167 	0	0
UL	3.00698	300	6	3	1	12	1	1	0	6426	28	0	33.4985 	0	0
UL	3.00723	300	7	0	1	12	1	1	0	6426	28	0	33.6029 	0	0
UL	3.00734	300	7	1	1	4	1	1	0	2142	28	0	33.5495 	0	0
UL	3.02098	302	0	3	1	12	1	1	0	6426	28	0	33.8751 	0	0
UL	3.02123	302	1	0	1	12	1	1	0	6426	28	0	33.6597 	0	0
UL	3.02148	302	1	1	1	12	1	1	0	6426	28	0	33.5587 	0	0
UL	3.02173	302	1	2	1	12	1	1	0	6426	28	0	33.5625 	0	0
DL	3.02179	302	1	3	1	1	1	1	0	534	28	0	33.251	0	0
UL	3.02198	302	1	3	2	11	1	1	0	5892	28	0	33.2596 	0	0
UL	3.02223	302	2	0	1	12	1	1	0	6426	28	0	33.561 	0	0
UL	3.02248	302	2	1	1	12	1	1	0	6426	28	0	33.4981 	0	0
UL	3.02273	302	2	2	1	12	1	1	0	6426	28	0	33.4424 	0	0
UL	3.02298	302	2	3	1	12	1	1	0	6426	28	0	33.4933 	0	0
UL	3.02305	302	3	0	1	2	1	1	0	1071	28	0	33.6662 	0	0
UL	3.10098	310	0	3	1	12	1	1	0	274	0	0	32.9268 	0	0
UL	3.10123	310	1	0	1	12	1	1	0	274	0	0	32.816 	0	0
UL	3.10148	310	1	1	1	12	1	1	0	274	0	0	32.8136 	0	0
UL	3.10173	310	1	2	1	12	1	1	0	6426	28	0	32.7636 	0	0
DL	3.10179	310	1	3	1	1	1	1	0	20	0	0	32.7231	0	0
UL	3.10198	310	1	3	2	11	1	1	0	5892	28	0	32.7221 	0	0
UL	3.10223	310	2	0	1	12	1	1	0	6426	28	0	32.8238 	0	0
UL	3.10248	310	2	1	1	12	1	1	0	6426	28	0	32.8719 	0	0
UL	3.10273	310	2	2	1	12	1	1	0	6426	28	0	32.8743 	0	0
UL	3.10298	310	2	3	1	12	1	1	0	6426	28	0	32.6611 	0	0
UL	3.10323	310	3	0	1	12	1	1	0	6426	28	0	33.0637 	0	0
UL	3.10348	310	3	1	1	12	1	1	0	6426	28	0	32.6842 	0	0
UL	3.10373	310	3	2	1	12	1	1	0	6426	28	0	32.6253 	0	0
UL	3.10398	310	3	3	1	12	1	1	0	6426	28	0	32.7626 	0	0
UL	3.10423	310	4	0	1	12	1	1	0	6426	28	0	32.981 	0	0
UL	3.10448	310	4	1	1	12	1	1	0	6426	28	0	32.9 	0	0
UL	3.10473	310	4	2	1	12	1	1	0	6426	28	0	33.057 	0	0
UL	3.10498	310	4	3	1	12	1	1	0	6426	28	0	33.009 	0	0
UL	3.10523	310	5	0	1	12	1	1	0	6426	28	0	32.9348 	0	0
UL	3.10548	310	5	1	1	12	1	1	0	6426	28	0	32.9572 	0	0
UL	3.10573	310	5	2	1	12	1	1	0	6426	28	0	32.8828 	0	0
UL	3.10598	310	5	3	1	12	1	1	0	6426	28	0	32.8839 	0	0
UL	3.10623	310	6	0	1	12	1	1	0	6426	28	0	33.0452 	0	0
UL	3.10648	310	6	1	1	12	1	1	0	6426	28	0	32.9538 	0	0
UL	3.10673	310	6	2	1	12	1	1	0	6426	28	0	32.9055 	0	0
UL	3.10698	310	6	3	1	12	1	1	0	6426	28	0	32.7437 	0	0
UL	3.10723	310	7	0	1	12	1	1	0	6426	28	0	32.7609 	0	0
UL	3.10734	310	7	1	1	4	1	1	0	2142	28	0	32.798 	0	0
DL	3.11198	311	1	3	1	12	1	1	0	6426	28	0	31.9904	0	0
DL	3.11223	311	2	0	1	12	1	1	0	6426	28	0	32.0001	0	0
DL	3.11248	311	2	1	1	12	1	1	0	6426	28	0	31.858	0	0
DL	3.11257	311	2	2	1	3	1	1	0	1608	28	0	32.0922	0	0
UL	3.11348	311	3	1	1	12	1	1	0	6426	28	0	32.1453 	0	0
UL	3.11373	311	3	2	1	12	1	1	0	6426	28	0	32.0496 	0	0
UL	3.11398	311	3	3	1	12	1	1	0	6426	28	0	32.2103 	0	0
UL	3.11423	311	4	0	1	12	1	1	0	6426	28	0	32.4447 	0	0
UL	3.11448	311	4	1	1	12	1	1	0	6426	28	0	32.4441 	0	0
UL	3.11473	311	4	2	1	12	1	1	0	6426	28	0	32.1572 	0	0
UL	3.11498	311	4	3	1	12	1	1	0	6426	28	0	31.8641 	0	0
UL	3.11523	311	5	0	1	12	1	1	0	6426	28	0	31.8113 	0	0
UL	3.11548	311	5	1	1	12	1	1	0	6426	28	0	31.8321 	0	0
UL	3.11573	311	5	2	1	12	1	1	0	6426	28	0	31.8197 	0	0
UL	3.11579	311	5	3	1	1	1	1	0	534	28	0	31.9051 	0	0
DL	3.13198	313	1	3	1	12	1	1	0	6426	28	0	32.3008	0	0
DL	3.13204	313	2	0	1	1	1	1	0	534	28	0	32.24	0	0
UL	3.13304	313	3	0	1	1	1	1	0	534	28	0	32.3893 	0	0
UL	3.20098	320	0	3	1	12	1	1	0	274	0	0	33.5402 	0	0
UL	3.20123	320	1	0	1	12	1	1	0	274	0	0	33.6714 	0	0
UL	3.20148	320	1	1	1	12	1	1	0	274	0	0	33.6528 	0	0
UL	3.20173	320	1	2	1	12	1	1	0	6426	28	0	33.5088 	0	0
DL	3.20179	320	1	3	1	1	1	1	0	20	0	0	33.6219	0	0
UL	3.20198	320	1	3	2	11	1	1	0	5892	28	0	33.5897 	0	0
UL	3.20223	320	2	0	1	12	1	1	0	6426	28	0	33.6901 	0	0
UL	3.20248	320	2	1	1	12	1	1	0	6426	28	0	33.7063 	0	0
UL	3.20273	320	2	2	1	12	1	1	0	6426	28	0	33.8595 	0	0
UL	3.20298	320	2	3	1	12	1	1	0	6426	28	0	33.8577 	0	0
UL	3.20323	320	3	0	1	12	1	1	0	6426	28	0	33.7869 	0	0
UL	3.20348	320	3	1	1	12	1	1	0	6426	28	0	33.8026 	0	0
UL	3.20373	320	3	2	1	12	1	1	0	6426	28	0	34.0789 	0	0
UL	3.20398	320	3	3	1	12	1	1	0	6426	28	0	34.148 	0	0
UL	3.20423	320	4	0	1	12	1	1	0	6426	28	0	34.0949 	0	0
UL	3.20448	320	4	1	1	12	1	1	0	6426	28	0	34.193 	0	0
UL	3.20473	320	4	2	1	12	1	1	0	6426	28	0	34.2486 	0	0
UL	3.20498	320	4	3	1	12	1	1	0	6426	28	0	34.4905 	0	0
UL	3.20523	320	5	0	1	12	1	1	0	6426	28	0	34.6593 	0	0
UL	3.20548	320	5	1	1	12	1	1	0	6426	28	0	34.7208 	0	0
UL	3.20573	320	5	2	1	12	1	1	0	6426	28	0	34.7386 	0	0
UL	3.20598	320	5	3	1	12	1	1	0	6426	28	0	34.5788 	0	0
UL	3.20623	320	6	0	1	12	1	1	0	6426	28	0	34.6629 	0	0
UL	3.20648	320	6	1	1	12	1	1	0	6426	28	0	34.2707 	0	0
UL	3.20673	320	6	2	1	12	1	1	0	6426	28	0	34.3879 	0	0
UL	3.20698	320	6	3	1	12	1	1	0	6426	28	0	34.6873 	0	0
UL	3.20723	320	7	0	1	12	1	1	0	6426	28	0	34.6956 	0	0
UL	3.20734	320	7	1	1	4	1	1	0	2142	28	0	34.7794 	0	0
UL	3.22098	322	0	3	1	12	1	1	0	6426	28	0	34.5007 	0	0
UL	3.22123	322	1	0	1	12	1	1	0	6426	28	0	34.5979 	0	0
UL	3.22148	322	1	1	1	12	1	1	0	6426	28	0	34.5807 	0	0
UL	3.22173	322	1	2	1	12	1	1	0	6426	28	0	34.608 	0	0
DL	3.22179	322	1	3	1	1	1	1	0	534	28	0	34.713	0	0
UL	3.22198	322	1	3	2	11	1	1	0	5892	28	0	34.7686 	0	0
UL	3.22223	322	2	0	1	12	1	1	0	6426	28	0	34.9161 	0	0
UL	3.22248	322	2	1	1	12	1	1	0	6426	28	0	35.0467 	0	0
UL	3.22271	322	2	2	1	11	1	1	0	5892	28	0	35.0908 	0	0
UL	3.30098	330	0	3	1	12	1	1	0	274	0	0	33.9605 	0	0
UL	3.30123	330	1	0	1	12	1	1	0	274	0	0	34.0964 	0	0
UL	3.30148	330	1	1	1	12	1	1	0	274	0	0	34.1978 	0	0
UL	3.30173	330	1	2	1	12	1	1	0	6426	28	0	34.1582 	0	0
DL	3.30179	330	1	3	1	1	1	1	0	20	0	0	34.2613	0	0
UL	3.30198	330	1	3	2	11	1	1	0	5892	28	0	34.2608 	0	0
UL	3.30223	330	2	0	1	12	1	1	0	6426	28	0	34.2481 	0	0
UL	3.30248	330	2	1	1	12	1	1	0	6426	28	0	34.2242 	0	0
UL	3.30273	330	2	2	1	12	1	1	0	6426	28	0	34.0062 	0	0
UL	3.30298	330	2	3	1	12	1	1	0	6426	28	0	33.9397 	0	0
UL	3.30323	330	3	0	1	12	1	1	0	6426	28	0	34.219 	0	0
UL	3.30348	330	3	1	1	12	1	1	0	6426	28	0	34.3331 	0	0
UL	3.30373	330	3	2	1	12	1	1	0	6426	28	0	34.2393 	0	0
UL	3.30398	330	3	3	1	12	1	1	0	6426	28	0	34.4179 	0	0
UL	3.30423	330	4	0	1	12	1	1	0	6426	28	0	34.6964 	0	0
UL	3.30448	330	4	1	1	12	1	1	0	6426	28	0	34.6955 	0	0
UL	3.30473	330	4	2	1	12	1	1	0	6426	28	0	34.669 	0	0
UL	3.30498	330	4	3	1	12	1	1	0	6426	28	0	34.6231 	0	0
UL	3.30523	330	5	0	1	12	1	1	0	6426	28	0	34.4247 	0	0
UL	3.30548	330	5	1	1	12	1	1	0	6426	28	0	34.2023 	0	0
UL	3.30573	330	5	2	1	12	1	1	0	6426	28	0	34.1856 	0	0
UL	3.30598	330	5	3	1	12	1	1	0	6426	28	0	34.1752 	0	0
UL	3.30623	330	6	0	1	12	1	1	0	6426	28	0	34.2206 	0	0
UL	3.30648	330	6	1	1	12	1	1	0	6426	28	0	34.39 	0	0
UL	3.30673	330	6	2	1	12	1	1	0	6426	28	0	34.3282 	0	0
UL	3.30698	330	6	3	1	12	1	1	0	6426	28	0	34.4492 	0	0
UL	3.30723	330	7	0	1	12	1	1	0	6426	28	0	34.5936 	0	0
UL	3.30734	330	7	1	1	4	1	1	0	2142	28	0	34.6018 	0	0
UL	3.32098	332	0	3	1	12	1	1	0	6426	28	0	34.286 	0	0
UL	3.32123	332	1	0	1	12	1	1	0	6426	28	0	34.1744 	0	0
UL	3.32148	332	1	1	1	12	1	1	0	6426	28	0	34.2883 	0	0
UL	3.32173	332	1	2	1	12	1	1	0	6426	28	0	34.2909 	0	0
DL	3.32179	332	1	3	1	1	1	1	0	534	28	0	34.2289	0	0
UL	3.32198	332	1	3	2	11	1	1	0	5892	28	0	34.1429 	0	0
UL	3.32223	332	2	0	1	12	1	1	0	6426	28	0	34.1855 	0	0
UL	3.32248	332	2	1	1	12	1	1	0	6426	28	0	34.2598 	0	0
UL	3.32271	332	2	2	1	11	1	1	0	5892	28	0	34.4981 	0	0
UL	3.40098	340	0	3	1	12	1	1	0	274	0	0	32.0107 	0	0
UL	3.40123	340	1	0	1	12	1	1	0	274	0	0	31.9288 	0	0
UL	3.40148	340	1	1	1	12	1	1	0	274	0	0	31.9609 	0	0
UL	3.40173	340	1	2	1	12	1	1	0	6426	28	0	32.0081 	0	0
DL	3.40179	340	1	3	1	1	1	1	0	20	0	0	31.8536	0	0
UL	3.40198	340	1	3	2	11	1	1	0	5892	28	0	31.8332 	0	0
UL	3.40223	340	2	0	1	12	1	1	0	6426	28	0	32.0779 	0	0
UL	3.40248	340	2	1	1	12	1	1	0	6426	28	0	32.2739 	0	0
UL	3.40273	340	2	2	1	12	1	1	0	6426	28	0	32.503 	0	0
UL	3.40298	340	2	3	1	12	1	1	0	6426	28	0	32.3142 	0	0
UL	3.40323	340	3	0	1	12	1	1	0	6426	28	0	32.3407 	0	0
UL	3.40348	340	3	1	1	12	1	1	0	6426	28	0	32.419 	0	0
UL	3.40373	340	3	2	1	12	1	1	0	6426	28	0	32.2338 	0	0
UL	3.40398	340	3	3	1	12	1	1	0	6426	28	0	31.9666 	0	0
UL	3.40423	340	4	0	1	12	1	1	0	6426	28	0	32.0513 	0	0
UL	3.40448	340	4	1	1	12	1	1	0	6426	28	0	31.9972 	0	0
UL	3.40473	340	4	2	1	12	1	1	0	6426	28	0	32.2256 	0	0
UL	3.40498	340	4	3	1	12	1	1	0	6426	28	0	32.0839 	0	0
UL	3.40523	340	5	0	1	12	1	1	0	6426	28	0	32.1631 	0	0
UL	3.40548	340	5	1	1	12	1	1	0	6426	28	0	31.9699 	0	0
UL	3.40573	340	5	2	1	12	1	1	0	6426	28	0	31.8128 	0	0
UL	3.40598	340	5	3	1	12	1	1	0	6426	28	0	31.6296 	0	0
UL	3.40623	340	6	0	1	12	1	1	0	6426	28	0	31.8042 	0	0
UL	3.40648	340	6	1	1	12	1	1	0	6426	28	0	31.7901 	0	0
UL	3.40673	340	6	2	1	12	1	1	0	6426	28	0	31.7711 	0	0
UL	3.40698	340	6	3	1	12	1	1	0	6426	28	0	32.0729 	0	0
UL	3.40723	340	7	0	1	12	1	1	0	6426	28	0	31.9024 	0	0
UL	3.40734	340	7	1	1	4	1	1	0	2142	28	0	31.9019 	0	0
UL	3.42098	342	0	3	1	12	1	1	0	6426	28	0	31.1641 	0	0
UL	3.42123	342	1	0	1	12	1	1	0	6426	28	0	31.1405 	0	0
UL	3.42148	342	1	1	1	12	1	1	0	6426	28	0	31.1268 	0	0
UL	3.42173	342	1	2	1	12	1	1	0	6426	28	0	31.0583 	0	0
DL	3.42179	342	1	3	1	1	1	1	0	534	28	0	31.2975	0	0
UL	3.42198	342	1	3	2	11	1	1	0	5892	28	0	31.3052 	0	0
UL	3.42223	342	2	0	1	12	1	1	0	6426	28	0	31.1107 	0	0
UL	3.42248	342	2	1	1	12	1	1	0	6426	28	0	31.3532 	0	0
UL	3.42271	342	2	2	1	11	1	1	0	5892	28	0	31.0948 	0	0
UL	3.50098	350	0	3	1	12	1	1	0	274	0	0	30.7495 	0	0
UL	3.50123	350	1	0	1	12	1	1	0	274	0	0	30.7077 	0	0
UL	3.50148	350	1	1	1	12	1	1	0	274	0	0	30.7542 	0	0
UL	3.50173	350	1	2	1	12	1	1	0	6426	28	0	30.603 	0	0
DL	3.50179	350	1	3	1	1	1	1	0	20	0	0	30.6075	0	0
UL	3.50198	350	1	3	2	11	1	1	0	5892	28	0	30.6234 	0	0
UL	3.50223	350	2	0	1	12	1	1	0	6426	28	0	30.8185 	0	0
UL	3.50248	350	2	1	1	12	1	1	0	6426	28	0	30.8396 	0	0
UL	3.50273	350	2	2	1	12	1	1	0	6426	28	0	30.8391 	0	0
UL	3.50298	350	2	3	1	12	1	1	0	6426	28	0	30.846 	0	0
UL	3.50323	350	3	0	1	12	1	1	0	6426	28	0	30.4821 	0	0
UL	3.50348	350	3	1	1	12	1	1	0	6426	28	0	30.5181 	0	0
UL	3.50373	350	3	2	1	12	1	1	0	6426	28	0	30.6219 	0	0
UL	3.50398	350	3	3	1	12	1	1	0	6426	28	0	30.9431 	0	0
UL	3.50423	350	4	0	1	12	1	1	0	6426	28	0	30.8392 	0	0
UL	3.50448	350	4	1	1	12	1	1	0	6426	28	0	31.0268 	0	0
UL	3.50473	350	4	2	1	12	1	1	0	6426	28	0	31.2239 	0	0
UL	3.50498	350	4	3	1	12	1	1	0	6426	28	0	31.1286 	0	0
UL	3.50523	350	5	0	1	12	1	1	0	6426	28	0	30.8605 	0	0
UL	3.50548	350	5	1	1	12	1	1	0	6426	28	0	30.8937 	0	0
UL	3.50573	350	5	2	1	12	1	1	0	6426	28	0	31.0313 	0	0
UL	3.50598	350	5	3	1	12	1	1	0	6426	28	0	30.8415 	0	0
UL	3.50623	350	6	0	1	12	1	1	0	6426	28	0	30.7277 	0	0
UL	3.50648	350	6	1	1	12	1	1	0	6426	28	0	30.744 	0	0
UL	3.50673	350	6	2	1	12	1	1	0	6426	28	0	30.8006 	0	0
UL	3.50698	350	6	3	1	12	1	1	0	6426	28	0	30.7834 	0	0
UL	3.50723	350	7	0	1	12	1	1	0	6426	28	0	30.9131 	0	0
UL	3.50734	350	7	1	1	4	1	1	0	2142	28	0	30.7977 	0	0
UL	3.52098	352	0	3	1	12	1	1	0	6426	28	0	29.594 	0	0
UL	3.52123	352	1	0	1	12	1	1	0	6426	28	0	29.2386 	0	0
UL	3.52148	352	1	1	1	12	1	1	0	6426	28	0	29.3027 	0	0
UL	3.52173	352	1	2	1	12	1	1	0	6426	28	0	29.071 	0	0
DL	3.52179	352	1	3	1	1	1	1	0	534	28	0	28.9809	0	0
UL	3.52198	352	1	3	2	11	1	1	0	5892	28	0	28.9693 	0	0
UL	3.52223	352	2	0	1	12	1	1	0	6426	28	0	28.8002 	0	0
UL	3.52248	352	2	1	1	12	1	1	0	6426	28	0	28.8087 	0	0
UL	3.52271	352	2	2	1	11	1	1	0	5892	28	0	28.728 	0	0
UL	3.60098	360	0	3	1	12	1	1	0	274	0	0	28.738 	0	0
UL	3.60123	360	1	0	1	12	1	1	0	274	0	0	28.8948 	0	0
UL	3.60148	360	1	1	1	12	1	1	0	274	0	0	28.8607 	0	0
UL	3.60173	360	1	2	1	12	1	1	0	6426	28	0	28.6342 	0	0
DL	3.60179	360	1	3	1	1	1	1	0	20	0	0	28.3744	0	0
UL	3.60198	360	1	3	2	11	1	1	0	5892	28	0	28.3756 	0	0
UL	3.60223	360	2	0	1	12	1	1	0	6426	28	0	28.2723 	0	0
UL	3.60248	360	2	1	1	12	1	1	0	6426	28	0	28.4483 	0	0
UL	3.60273	360	2	2	1	12	1	1	0	6426	28	0	28.3468 	0	0
UL	3.60298	360	2	3	1	12	1	1	0	6426	28	0	28.4739 	0	0
UL	3.60323	360	3	0	1	12	1	1	0	6426	28	0	28.8293 	0	0
UL	3.60348	360	3	1	1	12	1	1	0	6426	28	0	28.5769 	0	0
UL	3.60373	360	3	2	1	12	1	1	0	6426	28	0	28.654 	0	0
UL	3.60398	360	3	3	1	12	1	1	0	6426	28	0	28.7377 	0	0
UL	3.60423	360	4	0	1	12	1	1	0	6426	28	0	28.6845 	0	0
UL	3.60448	360	4	1	1	12	1	1	0	6426	28	0	28.6673 	0	0
UL	3.60473	360	4	2	1	12	1	1	0	6426	28	0	28.5963 	0	0
UL	3.60498	360	4	3	1	12	1	1	0	6426	28	0	28.6285 	0	0
UL	3.60523	360	5	0	1	12	1	1	0	6426	28	0	28.657 	0	0
UL	3.60548	360	5	1	1	12	1	1	0	6426	28	0	28.6509 	0	0
UL	3.60573	360	5	2	1	12	1	1	0	6426	28	0	28.8788 	0	0
UL	3.60598	360	5	3	1	12	1	1	0	6426	28	0	28.8232 	0	0
UL	3.60623	360	6	0	1	12	1	1	0	6426	28	0	29.0571 	0	0
UL	3.60648	360	6	1	1	12	1	1	0	6426	28	0	28.9857 	0	0
UL	3.60673	360	6	2	1	12	1	1	0	6426	28	0	28.8943 	0	0
UL	3.60698	360	6	3	1	12	1	1	0	6426	28	0	28.9261 	0	0
UL	3.60723	360	7	0	1	12	1	1	0	6426	28	0	29.3057 	0	0
UL	3.60734	360	7	1	1	4	1	1	0	2142	28	0	29.374 	0	0
DL	3.61198	361	1	3	1	12	1	1	0	6426	28	0	29.6791	0	0
DL	3.61223	361	2	0	1	12	1	1	0	6426	28	0	29.6679	0	0
DL	3.61248	361	2	1	1	12	1	1	0	6426	28	0	29.9201	0	0
DL	3.61257	361	2	2	1	3	1	1	0	1608	28	0	29.8229	0	0
UL	3.61348	361	3	1	1	12	1	1	0	6426	28	0	29.7833 	0	0
UL	3.61373	361	3	2	1	12	1	1	0	6426	28	0	29.905 	0	0
UL	3.61398	361	3	3	1	12	1	1	0	6426	28	0	30.0204 	0	0
UL	3.61423	361	4	0	1	12	1	1	0	6426	28	0	30.1905 	0	0
UL	3.61448	361	4	1	1	12	1	1	0	6426	28	0	30.3585 	0	0
UL	3.61473	361	4	2	1	12	1	1	0	6426	28	0	30.3831 	0	0
UL	3.61498	361	4	3	1	12	1	1	0	6426	28	0	30.4881 	0	0
UL	3.61523	361	5	0	1	12	1	1	0	6426	28	0	30.358 	0	0
UL	3.61545	361	5	1	1	10	1	1	0	5355	28	0	30.1107 	0	0
DL	3.63198	363	1	3	1	12	1	1	0	6426	28	0	27.738	0	0
DL	3.63204	363	2	0	1	1	1	1	0	534	28	0	27.6365	0	0
UL	3.63304	363	3	0	1	1	1	1	0	534	28	0	27.9781 	0	0
UL	3.70098	370	0	3	1	12	1	1	0	274	0	0	30.1558 	0	0
UL	3.70123	370	1	0	1	12	1	1	0	274	0	0	30.1625 	0	0
UL	3.70148	370	1	1	1	12	1	1	0	274	0	0	30.2088 	0	0
UL	3.70173	370	1	2	1	12	1	1	0	6426	28	0	30.3908 	0	0
DL	3.70179	370	1	3	1	1	1	1	0	20	0	0	30.6402	0	0
UL	3.70198	370	1	3	2	11	1	1	0	5892	28	0	30.7093 	0	0
UL	3.70223	370	2	0	1	12	1	1	0	6426	28	0	30.618 	0	0
UL	3.70248	370	2	1	1	12	1	1	0	6426	28	0	30.5023 	0	0
UL	3.70273	370	2	2	1	12	1	1	0	6426	28	0	30.7489 	0	0
UL	3.70298	370	2	3	1	12	1	1	0	6426	28	0	30.7281 	0	0
UL	3.70323	370	3	0	1	12	1	1	0	6426	28	0	30.4944 	0	0
UL	3.70348	370	3	1	1	12	1	1	0	6426	28	0	30.7315 	0	0
UL	3.70373	370	3	2	1	12	1	1	0	6426	28	0	30.9638 	0	0
UL	3.70398	370	3	3	1	12	1	1	0	6426	28	0	30.6267 	0	0
UL	3.70423	370	4	0	1	12	1	1	0	6426	28	0	30.6858 	0	0
UL	3.70448	370	4	1	1	12	1	1	0	6426	28	0	30.913 	0	0
UL	3.70473	370	4	2	1	12	1	1	0	6426	28	0	30.7091 	0	0
UL	3.70498	370	4	3	1	12	1	1	0	6426	28	0	30.7921 	0	0
UL	3.70523	370	5	0	1	12	1	1	0	6426	28	0	30.7127 	0	0
UL	3.70548	370	5	1	1	12	1	1	0	6426	28	0	30.5594 	0	0
UL	3.70573	370	5	2	1	12	1	1	0	6426	28	0	30.0844 	0	0
UL	3.70598	370	5	3	1	12	1	1	0	6426	28	0	30.073 	0	0
UL	3.70623	370	6	0	1	12	1	1	0	6426	28	0	29.9966 	0	0
UL	3.70648	370	6	1	1	12	1	1	0	6426	28	0	29.9372 	0	0
UL	3.70673	370	6	2	1	12	1	1	0	6426	28	0	29.8677 	0	0
UL	3.70698	370	6	3	1	12	1	1	0	6426	28	0	29.7567 	0	0
UL	3.70723	370	7	0	1	12	1	1	0	6426	28	0	29.6263 	0	0
UL	3.70734	370	7	1	1	4	1	1	0	2142	28	0	29.8137 	0	0
UL	3.72098	372	0	3	1	12	1	1	0	6426	28	0	30.3535 	0	0
UL	3.72123	372	1	0	1	12	1	1	0	6426	28	0	30.3714 	0	0
UL	3.72148	372	1	1	1	12	1	1	0	6426	28	0	30.3364 	0	0
UL	3.72173	372	1	2	1	12	1	1	0	6426	28	0	30.3425 	0	0
DL	3.72179	372	1	3	1	1	1	1	0	534	28	0	30.2014	0	0
UL	3.72198	372	1	3	2	11	1	1	0	5892	28	0	30.179 	0	0
UL	3.72223	372	2	0	1	12	1	1	0	6426	28	0	29.9282 	0	0
UL	3.72248	372	2	1	1	12	1	1	0	6426	28	0	29.9767 	0	0
UL	3.72271	372	2	2	1	11	1	1	0	5892	28	0	29.7104 	0	0
UL	3.80098	380	0	3	1	12	1	1	0	274	0	0	32.0771 	0	0
UL	3.80123	380	1	0	1	12	1	1	0	274	0	0	31.8153 	0	0
UL	3.80148	380	1	1	1	12	1	1	0	274	0	0	31.9155 	0	0
UL	3.80173	380	1	2	1	12	1	1	0	6426	28	0	31.9708 	0	0
DL	3.80179	380	1	3	1	1	1	1	0	20	0	0	31.9851	0	0
UL	3.80198	380	1	3	2	11	1	1	0	5892	28	0	31.9599 	0	0
UL	3.80223	380	2	0	1	12	1	1	0	6426	28	0	31.971 	0	0
UL	3.80248	380	2	1	1	12	1	1	0	6426	28	0	32.0376 	0	0
UL	3.80273	380	2	2	1	12	1	1	0	6426	28	0	32.2382 	0	0
UL	3.80298	380	2	3	1	12	1	1	0	6426	28	0	32.6014 	0	0
UL	3.80323	380	3	0	1	12	1	1	0	6426	28	0	32.547 	0	0
UL	3.80348	380	3	1	1	12	1	1	0	6426	28	0	32.2616 	0	0
UL	3.80373	380	3	2	1	12	1	1	0	6426	28	0	32.2859 	0	0
UL	3.80398	380	3	3	1	12	1	1	0	6426	28	0	32.1524 	0	0
UL	3.80423	380	4	0	1	12	1	1	0	6426	28	0	32.3292 	0	0
UL	3.80448	380	4	1	1	12	1	1	0	6426	28	0	32.3505 	0	0
UL	3.80473	380	4	2	1	12	1	1	0	6426	28	0	32.3574 	0	0
UL	3.80498	380	4	3	1	12	1	1	0	6426	28	0	32.3141 	0	0
UL	3.80523	380	5	0	1	12	1	1	0	6426	28	0	32.4895 	0	0
UL	3.80548	380	5	1	1	12	1	1	0	6426	28	0	32.6776 	0	0
UL	3.80573	380	5	2	1	12	1	1	0	6426	28	0	33.0029 	0	0
UL	3.80598	380	5	3	1	12	1	1	0	6426	28	0	33.1925 	0	0
UL	3.80623	380	6	0	1	12	1	1	0	6426	28	0	33.1753 	0	0
UL	3.80648	380	6	1	1	12	1	1	0	6426	28	0	33.1164 	0	0
UL	3.80673	380	6	2	1	12	1	1	0	6426	28	0	33.2514 	0	0
UL	3.80698	380	6	3	1	12	1	1	0	6426	28	0	33.5441 	0	0
UL	3.80723	380	7	0	1	12	1	1	0	6426	28	0	33.7111 	0	0
UL	3.80734	380	7	1	1	4	1	1	0	2142	28	0	33.3667 	0	0
UL	3.82098	382	0	3	1	12	1	1	0	6426	28	0	31.6307 	0	0
UL	3.82123	382	1	0	1	12	1	1	0	6426	28	0	31.663 	0	0
UL	3.82148	382	1	1	1	12	1	1	0	6426	28	0	31.7859 	0	0
